experiment run details:
  dataset: hoi
  path: /media/e/data/experiments/datasets/hake/
  similarity location: final
  prompt structure: single

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9373229742050171, max_false: 0.9195353984832764, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8205354809761047, max_false: 0.8802360892295837, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9799156785011292, max_false: 0.9624229073524475, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9367373585700989, max_false: 0.9302463531494141, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9650681614875793, max_false: 0.9551187753677368, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.961671769618988, max_false: 0.944053590297699, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9335743188858032, max_false: 0.924780547618866, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8954318165779114, max_false: 0.8886792063713074, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9395158886909485, max_false: 0.9162336587905884, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9656032919883728, max_false: 0.948784351348877, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9544618725776672, max_false: 0.9437103867530823, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9463648200035095, max_false: 0.9285639524459839, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9649401307106018, max_false: 0.9166179895401001, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9144784212112427, max_false: 0.8849718570709229, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9521449208259583, max_false: 0.9660096764564514, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9346740245819092, max_false: 0.9283219575881958, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9036672711372375, max_false: 0.9026328921318054, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9317530393600464, max_false: 0.8993000388145447, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9517496228218079, max_false: 0.9501171112060547, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9470933675765991, max_false: 0.9509832859039307, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.958406388759613, max_false: 0.9230543375015259, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9019536972045898, max_false: 0.8748184442520142, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9549036026000977, max_false: 0.9527329802513123, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9399168491363525, max_false: 0.8925067782402039, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9495869278907776, max_false: 0.9363803863525391, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9352703094482422, max_false: 0.9470134377479553, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9333476424217224, max_false: 0.9435096979141235, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9468721747398376, max_false: 0.9011650681495667, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9699051976203918, max_false: 0.9283832311630249, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9584085941314697, max_false: 0.9184964895248413, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9549142122268677, max_false: 0.9498863816261292, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9587069153785706, max_false: 0.9446709752082825, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.888941764831543, max_false: 0.9165747165679932, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8739911913871765, max_false: 0.940237283706665, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9537248015403748, max_false: 0.9443315863609314, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9279981255531311, max_false: 0.9340461492538452, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9686828255653381, max_false: 0.9494723677635193, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9525481462478638, max_false: 0.9204732179641724, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9718531966209412, max_false: 0.9658781290054321, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9106917381286621, max_false: 0.9101109504699707, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.951511800289154, max_false: 0.9494681358337402, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9550726413726807, max_false: 0.9582414627075195, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9566256403923035, max_false: 0.9365959167480469, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9658095836639404, max_false: 0.9443216919898987, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.952073872089386, max_false: 0.9336104989051819, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9602943658828735, max_false: 0.9082046151161194, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9622312188148499, max_false: 0.9555156230926514, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9302809834480286, max_false: 0.9130533933639526, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9655604958534241, max_false: 0.9559437036514282, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9425209760665894, max_false: 0.9287819266319275, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9617512226104736, max_false: 0.9651843309402466, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9495756030082703, max_false: 0.9436689615249634, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8946998715400696, max_false: 0.8695711493492126, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9559374451637268, max_false: 0.9321259260177612, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9541159868240356, max_false: 0.9350647926330566, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.944702684879303, max_false: 0.9423778057098389, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9559570550918579, max_false: 0.9437973499298096, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9615029096603394, max_false: 0.8978254199028015, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9471871256828308, max_false: 0.9401460886001587, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9489136338233948, max_false: 0.93556147813797, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9484042525291443, max_false: 0.9462367296218872, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9577003717422485, max_false: 0.9463999271392822, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9697823524475098, max_false: 0.9447066783905029, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9698387384414673, max_false: 0.9433742761611938, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9395390152931213, max_false: 0.913744330406189, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9437728524208069, max_false: 0.9370978474617004, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.969622790813446, max_false: 0.9101460576057434, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.939333975315094, max_false: 0.9277099967002869, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9098533391952515, max_false: 0.8812391757965088, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9476085305213928, max_false: 0.9267971515655518, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.94605553150177, max_false: 0.9374586939811707, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9279546737670898, max_false: 0.9471542239189148, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9260784983634949, max_false: 0.9377212524414062, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9071145057678223, max_false: 0.9023486375808716, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9485325813293457, max_false: 0.9152088761329651, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9324765801429749, max_false: 0.929427981376648, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.980195939540863, max_false: 0.958679735660553, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9579285979270935, max_false: 0.9033254981040955, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9440560340881348, max_false: 0.9189273715019226, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.936145544052124, max_false: 0.9211140871047974, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8756490349769592, max_false: 0.8959784507751465, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9380926489830017, max_false: 0.9316971898078918, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9394547939300537, max_false: 0.9255538582801819, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8786469101905823, max_false: 0.8789145350456238, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9211592674255371, max_false: 0.9194278717041016, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9251465201377869, max_false: 0.924549400806427, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.968548059463501, max_false: 0.9223761558532715, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9149010181427002, max_false: 0.9062474370002747, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9525273442268372, max_false: 0.9580040574073792, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9526413679122925, max_false: 0.9651572704315186, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9715317487716675, max_false: 0.9382510185241699, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9457565546035767, max_false: 0.9154800176620483, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9732198119163513, max_false: 0.9083349704742432, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9520840048789978, max_false: 0.9191910624504089, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9000868797302246, max_false: 0.9151232242584229, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9180505871772766, max_false: 0.9202495813369751, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9340838193893433, max_false: 0.9178668260574341, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.940214216709137, max_false: 0.9288206696510315, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8359440565109253, max_false: 0.8515797853469849, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9603314995765686, max_false: 0.9575076699256897, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9088963270187378, max_false: 0.938630223274231, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9543629288673401, max_false: 0.917607843875885, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9586690068244934, max_false: 0.941992998123169, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9671361446380615, max_false: 0.953737199306488, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9293798208236694, max_false: 0.9272240400314331, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9017897844314575, max_false: 0.8906912803649902, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9545659422874451, max_false: 0.9151580333709717, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.936668336391449, max_false: 0.9116414785385132, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.93224036693573, max_false: 0.9260015487670898, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9342285394668579, max_false: 0.8915661573410034, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9069401621818542, max_false: 0.9093186259269714, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9504866003990173, max_false: 0.9190747141838074, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8981682062149048, max_false: 0.9000759720802307, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.919398307800293, max_false: 0.9215468168258667, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9103928804397583, max_false: 0.9070333242416382, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.900705873966217, max_false: 0.9093073606491089, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8889609575271606, max_false: 0.87973952293396, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9399234056472778, max_false: 0.9214707612991333, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9509938955307007, max_false: 0.9155758023262024, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9242926239967346, max_false: 0.9324294924736023, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9620459079742432, max_false: 0.9568989276885986, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9552069902420044, max_false: 0.9475203156471252, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.942394495010376, max_false: 0.8861840963363647, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9515073895454407, max_false: 0.923596203327179, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9381416440010071, max_false: 0.9084493517875671, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9254489541053772, max_false: 0.934560239315033, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9667957425117493, max_false: 0.9575684070587158, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9631837010383606, max_false: 0.945388674736023, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9634019732475281, max_false: 0.9454174041748047, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8960695266723633, max_false: 0.8858906030654907, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9544064998626709, max_false: 0.8782040476799011, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8990059494972229, max_false: 0.8465738892555237, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9642102122306824, max_false: 0.9505311250686646, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9629722833633423, max_false: 0.9539837837219238, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9383562803268433, max_false: 0.9310660362243652, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9370041489601135, max_false: 0.9087845087051392, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9507022500038147, max_false: 0.9328000545501709, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9506263732910156, max_false: 0.9058824777603149, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9094899296760559, max_false: 0.9391133189201355, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9283312559127808, max_false: 0.9430626630783081, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9292666912078857, max_false: 0.8957946300506592, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9260718822479248, max_false: 0.9381392598152161, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9358760118484497, max_false: 0.9390882849693298, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9352880716323853, max_false: 0.9286066889762878, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9348371624946594, max_false: 0.9304421544075012, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9493499398231506, max_false: 0.8932310342788696, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9044241309165955, max_false: 0.8886032700538635, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.909661591053009, max_false: 0.9136061668395996, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.917458176612854, max_false: 0.9168232679367065, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9310794472694397, max_false: 0.9280140995979309, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9269582033157349, max_false: 0.9541561603546143, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9366108775138855, max_false: 0.8938067555427551, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9487246870994568, max_false: 0.9189326167106628, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9383508563041687, max_false: 0.9176493883132935, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9226111173629761, max_false: 0.9361582398414612, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9375399947166443, max_false: 0.9251355528831482, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9311985373497009, max_false: 0.9442428946495056, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9229667782783508, max_false: 0.8837181329727173, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.951411783695221, max_false: 0.8991293907165527, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9602488279342651, max_false: 0.9546285271644592, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9274260997772217, max_false: 0.9329878091812134, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9110978245735168, max_false: 0.9046205282211304, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8978602886199951, max_false: 0.9018975496292114, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9397490620613098, max_false: 0.9537959098815918, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9678201675415039, max_false: 0.9482322335243225, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.942266583442688, max_false: 0.9202833771705627, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9561825394630432, max_false: 0.9209384322166443, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9679011702537537, max_false: 0.9674268960952759, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.944752037525177, max_false: 0.9271450042724609, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9405523538589478, max_false: 0.9011713862419128, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9149733185768127, max_false: 0.9220541715621948, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.895555317401886, max_false: 0.8668301105499268, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.932553231716156, max_false: 0.8972996473312378, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9136866927146912, max_false: 0.908628523349762, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9851197600364685, max_false: 0.8973489999771118, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9134529829025269, max_false: 0.8924896717071533, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9315477013587952, max_false: 0.9228912591934204, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9250769019126892, max_false: 0.9316492080688477, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9593038558959961, max_false: 0.955164909362793, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9583916664123535, max_false: 0.9763677716255188, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9048981666564941, max_false: 0.9095305800437927, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.955056369304657, max_false: 0.9281535148620605, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9144827723503113, max_false: 0.9307373762130737, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9470852017402649, max_false: 0.9178692102432251, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9587311744689941, max_false: 0.9145883917808533, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9274145364761353, max_false: 0.9279426336288452, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9503901600837708, max_false: 0.9468743205070496, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8930935859680176, max_false: 0.8838987350463867, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9226363301277161, max_false: 0.9200120568275452, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8670570254325867, max_false: 0.8787251114845276, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9612786173820496, max_false: 0.9313754439353943, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9363135099411011, max_false: 0.9211742877960205, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9720072746276855, max_false: 0.9678433537483215, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9638357758522034, max_false: 0.9575815796852112, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9385297894477844, max_false: 0.9149587154388428, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9172192811965942, max_false: 0.9262808561325073, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9621334671974182, max_false: 0.888669490814209, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9259847402572632, max_false: 0.9461245536804199, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9417731165885925, max_false: 0.9074245095252991, correct: True
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9114105105400085, max_false: 0.8916414976119995, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_unseen_act':
 results: {'correct': {'cat_1': 76, 'cat_2': 78}, 'incorrect': {'cat_1': 24, 'cat_2': 22}}
 accuracy: 77.00%

---------------------------------------
  test split name: test_unseen_obj_seen_act
---------------------------------------

in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9169549345970154, max_false: 0.9239098429679871, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.8891299366950989, max_false: 0.9346900582313538, correct: False
in: torch.Size([260, 2560]), out: torch.Size([2560]), len: (6, 6), max_true: 0.9469247460365295, max_false: 0.9575338959693909, correct: False
