experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: vision
  prompt structure: single

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8005580902099609, max_false: 0.6314106583595276, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4619338810443878, max_false: 0.4632498025894165, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7701829671859741, max_false: 0.7158907651901245, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7728450894355774, max_false: 0.6922082304954529, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8295104503631592, max_false: 0.6452410817146301, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5031771063804626, max_false: 0.4772195816040039, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7845420837402344, max_false: 0.6241005659103394, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6876910924911499, max_false: 0.5279796123504639, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7440024614334106, max_false: 0.5484468936920166, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.40515175461769104, max_false: 0.4864581227302551, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6920760869979858, max_false: 0.5900955200195312, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5896742939949036, max_false: 0.6716974973678589, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8935859203338623, max_false: 0.5890104174613953, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5865520238876343, max_false: 0.441749632358551, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7970568537712097, max_false: 0.6251354217529297, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4730757772922516, max_false: 0.46525901556015015, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7040208578109741, max_false: 0.5017070770263672, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5404565930366516, max_false: 0.5603225827217102, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6969159245491028, max_false: 0.6607407927513123, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5775430202484131, max_false: 0.6040085554122925, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7036089897155762, max_false: 0.6530988812446594, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.46559938788414, max_false: 0.4263499975204468, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7775614261627197, max_false: 0.6745359301567078, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6748124361038208, max_false: 0.6897698640823364, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8691256046295166, max_false: 0.8640444278717041, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5352257490158081, max_false: 0.6514306664466858, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7651965618133545, max_false: 0.6419171690940857, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5983922481536865, max_false: 0.5417973399162292, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7179439663887024, max_false: 0.5470943450927734, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6520388722419739, max_false: 0.629696249961853, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8860639929771423, max_false: 0.836342453956604, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5523128509521484, max_false: 0.528844952583313, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7066754698753357, max_false: 0.6129251718521118, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5869937539100647, max_false: 0.6151517629623413, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7275400161743164, max_false: 0.6825036406517029, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5919674634933472, max_false: 0.46314549446105957, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7717165946960449, max_false: 0.6597411036491394, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6744616031646729, max_false: 0.5920066833496094, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8547555804252625, max_false: 0.5687730312347412, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7183794379234314, max_false: 0.5207064151763916, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8417071104049683, max_false: 0.6691383719444275, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6345394849777222, max_false: 0.5630147457122803, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.752987265586853, max_false: 0.7071809768676758, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5475333333015442, max_false: 0.559955358505249, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8637874126434326, max_false: 0.7244758605957031, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.574168860912323, max_false: 0.5599682331085205, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8218231797218323, max_false: 0.6442248225212097, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6534010767936707, max_false: 0.6337098479270935, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6860972046852112, max_false: 0.5874422192573547, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5586656332015991, max_false: 0.5654790997505188, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7551737427711487, max_false: 0.6835362315177917, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6142430305480957, max_false: 0.5629878044128418, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6731700897216797, max_false: 0.674152672290802, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5555833578109741, max_false: 0.5066171288490295, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.634480893611908, max_false: 0.4754631519317627, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7006696462631226, max_false: 0.48148953914642334, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8154942989349365, max_false: 0.6662873029708862, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.48404231667518616, max_false: 0.45073050260543823, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6841274499893188, max_false: 0.6241101622581482, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6125127077102661, max_false: 0.6338739991188049, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8111273646354675, max_false: 0.5199071168899536, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4843011796474457, max_false: 0.5097272992134094, correct: False
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7178921699523926, max_false: 0.5918285250663757, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5648327469825745, max_false: 0.5218319296836853, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8884203433990479, max_false: 0.7351833581924438, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6362414956092834, max_false: 0.4938468039035797, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6835470795631409, max_false: 0.46211332082748413, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6984014511108398, max_false: 0.5650137066841125, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7479692697525024, max_false: 0.5837148427963257, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6300317645072937, max_false: 0.5649483799934387, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7782689929008484, max_false: 0.54400235414505, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5114575028419495, max_false: 0.5397429466247559, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 1.0, max_false: 0.5843665599822998, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.677437424659729, max_false: 0.5246012806892395, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7865171432495117, max_false: 0.6592625975608826, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.708867073059082, max_false: 0.6559335589408875, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8686838746070862, max_false: 0.6879079937934875, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.49002599716186523, max_false: 0.539743185043335, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.734449565410614, max_false: 0.6360453963279724, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5263310074806213, max_false: 0.5256091356277466, correct: True
in: torch.Size([24, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6433297991752625, max_false: 0.6668816804885864, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6451903581619263, max_false: 0.6077548265457153, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8233397603034973, max_false: 0.5610840320587158, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6884407997131348, max_false: 0.49983295798301697, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6527301669120789, max_false: 0.5212513208389282, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5105253458023071, max_false: 0.4963597357273102, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7974258661270142, max_false: 0.6287271976470947, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6798015832901001, max_false: 0.6633849740028381, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.626544713973999, max_false: 0.502800464630127, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5100222826004028, max_false: 0.5178512334823608, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7266274094581604, max_false: 0.6307564377784729, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.696090042591095, max_false: 0.6315652132034302, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6960899829864502, max_false: 0.6964839696884155, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.49946996569633484, max_false: 0.47200852632522583, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7858114242553711, max_false: 0.7151476144790649, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5933407545089722, max_false: 0.6103484034538269, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6545565724372864, max_false: 0.5401713252067566, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5928668975830078, max_false: 0.7306458353996277, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8478161692619324, max_false: 0.672100841999054, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6894501447677612, max_false: 0.587077260017395, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.87655109167099, max_false: 0.5730327367782593, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5544720888137817, max_false: 0.5758922100067139, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7828929424285889, max_false: 0.5949088335037231, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5890451669692993, max_false: 0.5103896260261536, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8305662870407104, max_false: 0.5649009943008423, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.618539035320282, max_false: 0.5737370252609253, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5465134978294373, max_false: 0.4549911916255951, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5092885494232178, max_false: 0.37455490231513977, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7861002087593079, max_false: 0.5443321466445923, correct: True
in: torch.Size([24, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.433664470911026, max_false: 0.4683597981929779, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7439331412315369, max_false: 0.7746726274490356, correct: False
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5166496634483337, max_false: 0.48570260405540466, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7287655472755432, max_false: 0.7046120762825012, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5928186178207397, max_false: 0.5696495771408081, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7321850061416626, max_false: 0.6123825907707214, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6192625164985657, max_false: 0.5274434685707092, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.666233479976654, max_false: 0.574002206325531, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5797792673110962, max_false: 0.43435317277908325, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7772725224494934, max_false: 0.5771647095680237, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6347339749336243, max_false: 0.4816945195198059, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7846659421920776, max_false: 0.5329949259757996, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6741724014282227, max_false: 0.5824939608573914, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6250748038291931, max_false: 0.5526993870735168, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8585338592529297, max_false: 0.638837993144989, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7086397409439087, max_false: 0.6964066028594971, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.48763129115104675, max_false: 0.5454073548316956, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.816456139087677, max_false: 0.8278616666793823, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7441335916519165, max_false: 0.7543492317199707, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7020571231842041, max_false: 0.6942656636238098, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.47547033429145813, max_false: 0.5400061011314392, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7024418711662292, max_false: 0.6257320642471313, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5429930090904236, max_false: 0.5894385576248169, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8036078214645386, max_false: 0.6336917281150818, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5390082597732544, max_false: 0.4646610617637634, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6579506397247314, max_false: 0.7528883814811707, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6554348468780518, max_false: 0.6344597339630127, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7917730808258057, max_false: 0.6051297783851624, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4966382086277008, max_false: 0.39303261041641235, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7964327335357666, max_false: 0.6996818780899048, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4160860776901245, max_false: 0.40311670303344727, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8100491166114807, max_false: 0.6242228150367737, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.4635252356529236, max_false: 0.4863065481185913, correct: False
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8077631592750549, max_false: 0.7257418036460876, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5115296244621277, max_false: 0.4935411214828491, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8049017786979675, max_false: 0.7895647287368774, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7373685836791992, max_false: 0.7328460812568665, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7593977451324463, max_false: 0.5993695855140686, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6966907978057861, max_false: 0.6599897146224976, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7322638034820557, max_false: 0.628943145275116, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5900466442108154, max_false: 0.506897509098053, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.9119446277618408, max_false: 0.6371034979820251, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6189209222793579, max_false: 0.5651121735572815, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7144666314125061, max_false: 0.5486466288566589, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.47778910398483276, max_false: 0.44106030464172363, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8784570097923279, max_false: 0.7611761689186096, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7818312048912048, max_false: 0.7761412858963013, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5745943188667297, max_false: 0.5159680843353271, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8008206486701965, max_false: 0.4676121771335602, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5157003998756409, max_false: 0.38568657636642456, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7406240701675415, max_false: 0.6440272331237793, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5752190947532654, max_false: 0.501771867275238, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6792045831680298, max_false: 0.6310989856719971, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5792415738105774, max_false: 0.5329709053039551, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.770820140838623, max_false: 0.6056973338127136, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5525755882263184, max_false: 0.6084733009338379, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.9040830731391907, max_false: 0.618233323097229, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7987649440765381, max_false: 0.5420194864273071, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8347236514091492, max_false: 0.6771830320358276, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.44745585322380066, max_false: 0.4851229190826416, correct: False
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.74717116355896, max_false: 0.6152375340461731, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6591069102287292, max_false: 0.5586274862289429, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8907696008682251, max_false: 0.6721428036689758, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6637226939201355, max_false: 0.562190055847168, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6572971343994141, max_false: 0.49250924587249756, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.47849851846694946, max_false: 0.48181912302970886, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7753968238830566, max_false: 0.7026941180229187, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5979065299034119, max_false: 0.6964579820632935, correct: False
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7268722057342529, max_false: 0.5068784952163696, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5537300705909729, max_false: 0.46223199367523193, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6293533444404602, max_false: 0.5450336337089539, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.61003178358078, max_false: 0.4814206063747406, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6589016318321228, max_false: 0.590126097202301, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6459448933601379, max_false: 0.568958044052124, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7974503040313721, max_false: 0.6268545389175415, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5935304164886475, max_false: 0.6097196340560913, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.832516610622406, max_false: 0.5541982650756836, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6260932683944702, max_false: 0.5163115859031677, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7022331357002258, max_false: 0.6388276815414429, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6806270480155945, max_false: 0.5836948752403259, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.822860062122345, max_false: 0.628826379776001, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5226321220397949, max_false: 0.49125444889068604, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7763797044754028, max_false: 0.4791470766067505, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5345531702041626, max_false: 0.4745827615261078, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6851279139518738, max_false: 0.5616307258605957, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.508637547492981, max_false: 0.41326233744621277, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7908392548561096, max_false: 0.6621835231781006, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5584723949432373, max_false: 0.6621835231781006, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.8424173593521118, max_false: 0.7587370276451111, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.541154682636261, max_false: 0.5458203554153442, correct: False
in: torch.Size([64, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7637042999267578, max_false: 0.6299217939376831, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.580566942691803, max_false: 0.6448603868484497, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.7953812479972839, max_false: 0.64189612865448, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.5383341908454895, max_false: 0.7644182443618774, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.685154378414154, max_false: 0.5778722763061523, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), len: (6, 6), max_true: 0.6363518238067627, max_false: 0.5947086215019226, correct: True
